event_id,event_type,total_attendees,timestamp,location,density,hour,minute,event_phase,bus_arrival,schedule_marker,temperature,rain,wind_speed,prev_density,prev_prev_density
1,normal_concert,1000,9/18/2025 14:30,entry_gate,104,14,30,main,1,0,31.3,0,3.7,129,99
1,normal_concert,1000,9/18/2025 14:35,entry_gate,123,14,35,main,2,0,30.8,0,5.1,104,129
1,normal_concert,1000,9/18/2025 14:40,entry_gate,98,14,40,main,0,0,30.6,0,5.6,123,104
1,normal_concert,1000,9/18/2025 14:45,entry_gate,101,14,45,main,4,0,31.3,0,7.6,98,123
1,normal_concert,1000,9/18/2025 14:50,entry_gate,85,14,50,main,5,0,31.2,0,6.3,101,98
1,normal_concert,1000,9/18/2025 14:55,entry_gate,92,14,55,main,0,0,31,0,3.9,85,101
1,normal_concert,1000,9/18/2025 15:00,entry_gate,105,15,0,main,0,0,31.1,0,5.3,92,85
1,normal_concert,1000,9/18/2025 15:05,entry_gate,88,15,5,main,0,0,31.1,0,7.3,105,92
1,normal_concert,1000,9/18/2025 15:10,entry_gate,82,15,10,main,8,0,31,0,7.6,88,105
1,normal_concert,1000,9/18/2025 15:15,entry_gate,66,15,15,main,0,0,30.6,0,4.5,82,88
1,normal_concert,1000,9/18/2025 15:20,entry_gate,81,15,20,main,0,0,30,0,4.2,66,82
1,normal_concert,1000,9/18/2025 15:25,entry_gate,60,15,25,main,0,0,30.8,0,9.5,81,66
1,normal_concert,1000,9/18/2025 15:30,entry_gate,52,15,30,main,0,0,31,0,6.7,60,81
1,normal_concert,1000,9/18/2025 15:35,entry_gate,48,15,35,main,5,0,30.6,0,5.3,52,60
1,normal_concert,1000,9/18/2025 15:40,entry_gate,54,15,40,main,1,0,31,0,3.7,48,52
1,normal_concert,1000,9/18/2025 15:45,entry_gate,36,15,45,main,1,0,31.4,0,5.7,54,48
1,normal_concert,1000,9/18/2025 15:50,entry_gate,47,15,50,main,3,0,30.6,0,6.3,36,54
1,normal_concert,1000,9/18/2025 15:55,entry_gate,46,15,55,main,4,0,30.7,0,7.4,47,36
1,normal_concert,1000,9/18/2025 16:00,entry_gate,45,16,0,main,2,0,30.8,0,6.2,46,47
1,normal_concert,1000,9/18/2025 16:05,entry_gate,21,16,5,main,4,0,30.9,0,7.1,45,46
1,normal_concert,1000,9/18/2025 16:10,entry_gate,18,16,10,main,2,0,30.9,0,6.6,21,45
1,normal_concert,1000,9/18/2025 16:15,entry_gate,0,16,15,main,3,0,31,0,5.8,18,21
1,normal_concert,1000,9/18/2025 16:20,entry_gate,22,16,20,main,0,0,31.1,0,7.5,0,18
1,normal_concert,1000,9/18/2025 16:25,entry_gate,12,16,25,main,2,0,31.4,0,7,22,0
1,normal_concert,1000,9/18/2025 16:30,entry_gate,0,16,30,main,0,0,30.6,0,6.5,12,22
1,normal_concert,1000,9/18/2025 16:35,entry_gate,3,16,35,main,4,0,31.5,0,6.8,0,12
1,normal_concert,1000,9/18/2025 16:40,entry_gate,7,16,40,main,0,0,31.3,0,6.7,3,0
1,normal_concert,1000,9/18/2025 16:45,entry_gate,0,16,45,main,0,0,30.3,0,5.9,7,3
1,normal_concert,1000,9/18/2025 16:50,entry_gate,0,16,50,main,0,0,29.9,0,6.8,0,7
1,normal_concert,1000,9/18/2025 16:55,entry_gate,11,16,55,main,2,0,30.3,0,3.6,0,0
1,normal_concert,1000,9/18/2025 17:00,entry_gate,0,17,0,main,0,0,31.8,0,6,11,0
1,normal_concert,1000,9/18/2025 17:05,entry_gate,0,17,5,main,1,0,30.6,0,4.5,0,11
1,normal_concert,1000,9/18/2025 17:10,entry_gate,10,17,10,main,0,0,31.3,1,7.4,0,0
1,normal_concert,1000,9/18/2025 17:15,entry_gate,22,17,15,main,3,0,30.8,0,5.1,10,0
1,normal_concert,1000,9/18/2025 17:20,entry_gate,0,17,20,main,0,0,30.7,0,9.3,22,10
1,normal_concert,1000,9/18/2025 17:25,entry_gate,38,17,25,main,3,0,30.2,0,6,0,22
1,normal_concert,1000,9/18/2025 17:30,entry_gate,0,17,30,main,2,0,30.2,1,6.3,38,0
1,normal_concert,1000,9/18/2025 17:35,entry_gate,27,17,35,main,5,0,30,0,6.3,0,38
1,normal_concert,1000,9/18/2025 17:40,entry_gate,23,17,40,main,0,0,31.2,0,8.1,27,0
1,normal_concert,1000,9/18/2025 17:45,entry_gate,17,17,45,main,2,0,30.5,0,6.5,23,27
1,normal_concert,1000,9/18/2025 17:50,entry_gate,16,17,50,main,3,0,30.9,0,3.4,17,23
1,normal_concert,1000,9/18/2025 17:55,entry_gate,18,17,55,main,2,0,30.6,0,2.9,16,17
1,normal_concert,1000,9/18/2025 18:00,entry_gate,14,18,0,exit,1,1,30.7,0,7.8,18,16
1,normal_concert,1000,9/18/2025 18:05,entry_gate,0,18,5,exit,1,0,30.3,0,5.8,14,18
1,normal_concert,1000,9/18/2025 18:10,entry_gate,20,18,10,exit,1,0,30.3,0,6.7,0,14
1,normal_concert,1000,9/18/2025 18:15,entry_gate,2,18,15,exit,5,0,29.7,0,6.4,20,0
1,normal_concert,1000,9/18/2025 18:20,entry_gate,11,18,20,exit,2,0,30.3,1,7.6,2,20
1,normal_concert,1000,9/18/2025 18:25,entry_gate,3,18,25,exit,2,0,29.8,0,7.5,11,2
1,normal_concert,1000,9/18/2025 18:30,entry_gate,2,18,30,exit,1,0,30.6,0,6.9,3,11
1,normal_concert,1000,9/18/2025 18:35,entry_gate,0,18,35,exit,1,0,30.1,0,4.1,2,3
1,normal_concert,1000,9/18/2025 18:40,entry_gate,0,18,40,exit,3,0,29.4,0,5.1,0,2
1,normal_concert,1000,9/18/2025 18:45,entry_gate,0,18,45,exit,3,0,30,0,3.9,0,0
1,normal_concert,1000,9/18/2025 18:50,entry_gate,0,18,50,exit,1,0,30.4,0,6.4,0,0
1,normal_concert,1000,9/18/2025 18:55,entry_gate,0,18,55,exit,2,0,29.5,0,4.5,0,0
1,normal_concert,1000,9/18/2025 19:00,entry_gate,0,19,0,exit,2,0,29.4,0,5.7,0,0
1,normal_concert,1000,9/18/2025 19:05,entry_gate,0,19,5,exit,2,0,30.1,0,8.1,0,0
1,normal_concert,1000,9/18/2025 19:10,entry_gate,0,19,10,exit,0,0,29.9,0,6.1,0,0
1,normal_concert,1000,9/18/2025 19:15,entry_gate,11,19,15,exit,0,0,30.7,0,5.6,0,0
1,normal_concert,1000,9/18/2025 19:20,entry_gate,0,19,20,exit,0,0,29.4,0,7.3,11,0
1,normal_concert,1000,9/18/2025 19:25,entry_gate,0,19,25,exit,0,0,30.8,0,6.8,0,11
1,normal_concert,1000,9/18/2025 19:30,entry_gate,4,19,30,exit,1,0,29.7,0,5.8,0,0
1,normal_concert,1000,9/18/2025 19:35,entry_gate,26,19,35,exit,2,0,29.6,0,4.8,4,0
1,normal_concert,1000,9/18/2025 19:40,entry_gate,0,19,40,exit,0,0,29.8,0,5.2,26,4
1,normal_concert,1000,9/18/2025 19:45,entry_gate,0,19,45,exit,0,0,29.2,0,6.1,0,26
1,normal_concert,1000,9/18/2025 19:50,entry_gate,10,19,50,exit,1,0,29.2,0,7.1,0,0
1,normal_concert,1000,9/18/2025 19:55,entry_gate,5,19,55,exit,2,0,30.5,0,4.9,10,0
1,normal_concert,1000,9/18/2025 20:00,entry_gate,0,20,0,post,2,0,29.4,0,4.6,5,10
1,normal_concert,1000,9/18/2025 20:05,entry_gate,13,20,5,post,0,0,29.2,0,6.1,0,5
1,normal_concert,1000,9/18/2025 20:10,entry_gate,0,20,10,post,1,0,29.1,0,6.5,13,0
1,normal_concert,1000,9/18/2025 20:15,entry_gate,11,20,15,post,1,0,29.2,0,3.2,0,13
1,normal_concert,1000,9/18/2025 20:20,entry_gate,0,20,20,post,1,0,29.3,0,7.3,11,0
1,normal_concert,1000,9/18/2025 20:25,entry_gate,8,20,25,post,0,0,29.8,0,6.4,0,11
1,normal_concert,1000,9/18/2025 20:30,entry_gate,41,20,30,post,1,0,28.6,0,5.5,8,0
1,normal_concert,1000,9/18/2025 20:35,entry_gate,7,20,35,post,0,0,29,0,6,41,8
1,normal_concert,1000,9/18/2025 20:40,entry_gate,0,20,40,post,1,0,29.4,0,6.1,7,41
1,normal_concert,1000,9/18/2025 20:45,entry_gate,8,20,45,post,0,0,29.4,0,4.6,0,7
1,normal_concert,1000,9/18/2025 20:50,entry_gate,0,20,50,post,2,0,28.9,0,8.2,8,0
1,normal_concert,1000,9/18/2025 20:55,entry_gate,0,20,55,post,3,0,28.8,0,6,0,8
1,normal_concert,1000,9/18/2025 21:00,entry_gate,0,21,0,post,3,0,28.9,0,7.5,0,0
1,normal_concert,1000,9/18/2025 21:05,entry_gate,0,21,5,post,0,0,27.6,1,7.3,0,0
1,normal_concert,1000,9/18/2025 21:10,entry_gate,0,21,10,post,0,0,28.1,1,6.3,0,0
1,normal_concert,1000,9/18/2025 21:15,entry_gate,30,21,15,post,1,0,29.1,0,3.1,0,0
1,normal_concert,1000,9/18/2025 21:20,entry_gate,7,21,20,post,1,0,29.3,0,4.7,30,0
1,normal_concert,1000,9/18/2025 21:25,entry_gate,7,21,25,post,2,0,29.2,0,3.6,7,30
1,normal_concert,1000,9/18/2025 21:30,entry_gate,7,21,30,post,1,0,29,0,6.4,7,7
1,normal_concert,1000,9/18/2025 21:35,entry_gate,9,21,35,post,0,0,29.5,0,5.5,7,7
1,normal_concert,1000,9/18/2025 21:40,entry_gate,25,21,40,post,1,0,28.2,0,7.9,9,7
1,normal_concert,1000,9/18/2025 21:45,entry_gate,37,21,45,post,0,0,28.9,0,6.9,25,9
1,normal_concert,1000,9/18/2025 21:50,entry_gate,30,21,50,post,2,0,29.1,0,6.8,37,25
1,normal_concert,1000,9/18/2025 21:55,entry_gate,38,21,55,post,0,0,28.6,0,7.1,30,37
1,normal_concert,1000,9/18/2025 22:00,entry_gate,34,22,0,late_post,0,0,27.9,0,3.1,38,30
1,normal_concert,1000,9/18/2025 22:05,entry_gate,23,22,5,late_post,6,0,28.2,0,7.3,34,38
1,normal_concert,1000,9/18/2025 22:10,entry_gate,22,22,10,late_post,0,0,28.4,0,6,23,34
1,normal_concert,1000,9/18/2025 22:15,entry_gate,28,22,15,late_post,4,0,28.2,0,5.2,22,23
1,normal_concert,1000,9/18/2025 22:20,entry_gate,19,22,20,late_post,0,0,28.4,0,7.4,28,22
1,normal_concert,1000,9/18/2025 22:25,entry_gate,7,22,25,late_post,2,0,28.1,0,5.7,19,28
1,normal_concert,1000,9/18/2025 22:30,entry_gate,0,22,30,late_post,1,0,27.8,0,4.3,7,19
1,normal_concert,1000,9/18/2025 22:35,entry_gate,0,22,35,late_post,0,0,28.4,0,3.8,0,7
1,normal_concert,1000,9/18/2025 6:00,food_court,103,6,0,pre,3,0,28.4,0,5.4,0,0
1,normal_concert,1000,9/18/2025 6:05,food_court,137,6,5,pre,0,0,27.7,1,3.7,103,0
1,normal_concert,1000,9/18/2025 6:10,food_court,211,6,10,pre,1,0,29.2,0,5.6,137,103
1,normal_concert,1000,9/18/2025 6:15,food_court,273,6,15,pre,0,0,28.4,0,6,211,137
1,normal_concert,1000,9/18/2025 6:20,food_court,304,6,20,pre,1,0,28.1,0,5.3,273,211
1,normal_concert,1000,9/18/2025 6:25,food_court,334,6,25,pre,5,0,27.3,0,6.7,304,273
1,normal_concert,1000,9/18/2025 6:30,food_court,387,6,30,pre,0,0,29.2,0,8.3,334,304
1,normal_concert,1000,9/18/2025 6:35,food_court,426,6,35,pre,1,0,27.4,0,7.5,387,334
1,normal_concert,1000,9/18/2025 6:40,food_court,456,6,40,pre,2,0,27.8,0,5.9,426,387
1,normal_concert,1000,9/18/2025 6:45,food_court,505,6,45,pre,0,0,28.6,0,6.5,456,426
1,normal_concert,1000,9/18/2025 6:50,food_court,541,6,50,pre,0,0,28.4,0,5.7,505,456
1,normal_concert,1000,9/18/2025 6:55,food_court,607,6,55,pre,1,0,28.7,0,5.5,541,505
1,normal_concert,1000,9/18/2025 7:00,food_court,641,7,0,pre,0,0,28.6,0,4.3,607,541
1,normal_concert,1000,9/18/2025 7:05,food_court,672,7,5,pre,1,0,28.7,0,3.7,641,607
1,normal_concert,1000,9/18/2025 7:10,food_court,706,7,10,pre,0,0,28,0,9.6,672,641
1,normal_concert,1000,9/18/2025 7:15,food_court,762,7,15,pre,2,0,28.4,0,6.3,706,672
1,normal_concert,1000,9/18/2025 7:20,food_court,785,7,20,pre,0,0,28.9,0,8.7,762,706
1,normal_concert,1000,9/18/2025 7:25,food_court,856,7,25,pre,0,0,29.8,0,6.9,785,762
1,normal_concert,1000,9/18/2025 7:30,food_court,869,7,30,pre,0,0,29.5,0,6.1,856,785
1,normal_concert,1000,9/18/2025 7:35,food_court,896,7,35,pre,4,0,29.2,0,5.3,869,856
1,normal_concert,1000,9/18/2025 7:40,food_court,935,7,40,pre,2,0,29.4,0,5.9,896,869
1,normal_concert,1000,9/18/2025 7:45,food_court,989,7,45,pre,2,0,28.3,0,6.5,935,896
1,normal_concert,1000,9/18/2025 7:50,food_court,1001,7,50,pre,2,0,29.5,0,7,989,935
1,normal_concert,1000,9/18/2025 7:55,food_court,1045,7,55,pre,6,0,29.3,0,4.9,1001,989
1,normal_concert,1000,9/18/2025 8:00,food_court,1078,8,0,entry,2,0,29.1,0,5.6,1045,1001
1,normal_concert,1000,9/18/2025 8:05,food_court,1082,8,5,entry,3,0,29.8,0,5.5,1078,1045
1,normal_concert,1000,9/18/2025 8:10,food_court,1121,8,10,entry,0,0,29.6,0,6.8,1082,1078
1,normal_concert,1000,9/18/2025 8:15,food_court,1174,8,15,entry,3,0,28.8,0,7.1,1121,1082
1,normal_concert,1000,9/18/2025 8:20,food_court,1196,8,20,entry,0,0,29.5,0,4.8,1174,1121
1,normal_concert,1000,9/18/2025 8:25,food_court,1214,8,25,entry,1,0,29.6,0,7.3,1196,1174
1,normal_concert,1000,9/18/2025 8:30,food_court,1271,8,30,entry,4,0,29.9,0,4,1214,1196
1,normal_concert,1000,9/18/2025 8:35,food_court,1297,8,35,entry,0,0,29.3,0,6.4,1271,1214
1,normal_concert,1000,9/18/2025 8:40,food_court,1336,8,40,entry,1,0,29.2,0,5.9,1297,1271
1,normal_concert,1000,9/18/2025 8:45,food_court,1384,8,45,entry,1,0,29.6,0,4.6,1336,1297
1,normal_concert,1000,9/18/2025 8:50,food_court,1411,8,50,entry,0,0,29.7,0,8.8,1384,1336
1,normal_concert,1000,9/18/2025 8:55,food_court,1457,8,55,entry,0,0,29.4,0,3.6,1411,1384
1,normal_concert,1000,9/18/2025 9:00,food_court,1455,9,0,entry,0,0,30.1,0,8.6,1457,1411
1,normal_concert,1000,9/18/2025 9:05,food_court,1493,9,5,entry,3,0,29.6,0,6.1,1455,1457
1,normal_concert,1000,9/18/2025 9:10,food_court,1533,9,10,entry,2,0,29.8,0,7,1493,1455
1,normal_concert,1000,9/18/2025 9:15,food_court,1518,9,15,entry,1,0,30.4,0,9.2,1533,1493
1,normal_concert,1000,9/18/2025 9:20,food_court,1559,9,20,entry,2,0,29.6,0,4.7,1518,1533
1,normal_concert,1000,9/18/2025 9:25,food_court,1562,9,25,entry,0,0,29.1,0,5.7,1559,1518
1,normal_concert,1000,9/18/2025 9:30,food_court,1606,9,30,entry,0,0,29.1,0,7.1,1562,1559
1,normal_concert,1000,9/18/2025 9:35,food_court,1682,9,35,entry,0,0,29.5,0,6.7,1606,1562
1,normal_concert,1000,9/18/2025 9:40,food_court,1692,9,40,entry,2,0,29.5,0,6.4,1682,1606
1,normal_concert,1000,9/18/2025 9:45,food_court,1732,9,45,entry,3,0,29.2,0,7.2,1692,1682
1,normal_concert,1000,9/18/2025 9:50,food_court,1788,9,50,entry,0,0,29.7,0,6.2,1732,1692
1,normal_concert,1000,9/18/2025 9:55,food_court,1746,9,55,entry,1,0,30.5,0,4.8,1788,1732
1,normal_concert,1000,9/18/2025 10:00,food_court,1784,10,0,main,1,0,30.3,0,5.7,1746,1788
1,normal_concert,1000,9/18/2025 10:05,food_court,1796,10,5,main,0,0,30.2,0,6.6,1784,1746
1,normal_concert,1000,9/18/2025 10:10,food_court,1764,10,10,main,0,0,29.5,1,6.2,1796,1784
1,normal_concert,1000,9/18/2025 10:15,food_court,1805,10,15,main,5,0,30.2,0,3.1,1764,1796
1,normal_concert,1000,9/18/2025 10:20,food_court,1835,10,20,main,1,0,30.3,0,6.4,1805,1764
1,normal_concert,1000,9/18/2025 10:25,food_court,1837,10,25,main,1,0,30.6,0,4.4,1835,1805
1,normal_concert,1000,9/18/2025 10:30,food_court,1831,10,30,main,0,0,30.9,0,8.1,1837,1835
