event_id,event_type,total_attendees,timestamp,location,density,hour,minute,event_phase,bus_arrival,schedule_marker,temperature,rain,wind_speed,prev_density,prev_prev_density
3,normal_concert_var2,862,2025-09-18 08:50:00,entry_gate,846,8,50,entry,0,0,28.4,0,6.7,857.0,856.0
3,normal_concert_var2,862,2025-09-18 08:55:00,entry_gate,847,8,55,entry,0,0,29.0,0,7.7,846.0,857.0
3,normal_concert_var2,862,2025-09-18 09:00:00,entry_gate,836,9,0,entry,2,0,29.6,0,4.5,847.0,846.0
3,normal_concert_var2,862,2025-09-18 09:05:00,entry_gate,812,9,5,entry,0,0,28.3,0,4.4,836.0,847.0
3,normal_concert_var2,862,2025-09-18 09:10:00,entry_gate,803,9,10,entry,0,0,29.1,0,3.9,812.0,836.0
3,normal_concert_var2,862,2025-09-18 09:15:00,entry_gate,771,9,15,entry,4,0,29.2,0,8.1,803.0,812.0
3,normal_concert_var2,862,2025-09-18 09:20:00,entry_gate,776,9,20,entry,3,0,28.1,0,6.1,771.0,803.0
3,normal_concert_var2,862,2025-09-18 09:25:00,entry_gate,778,9,25,entry,0,0,29.2,0,5.7,776.0,771.0
3,normal_concert_var2,862,2025-09-18 09:30:00,entry_gate,769,9,30,entry,0,0,28.2,0,5.9,778.0,776.0
3,normal_concert_var2,862,2025-09-18 09:35:00,entry_gate,741,9,35,entry,0,0,28.1,0,5.4,769.0,778.0
3,normal_concert_var2,862,2025-09-18 09:40:00,entry_gate,728,9,40,entry,0,0,29.0,0,8.5,741.0,769.0
3,normal_concert_var2,862,2025-09-18 09:45:00,entry_gate,732,9,45,entry,4,0,29.2,0,5.8,728.0,741.0
3,normal_concert_var2,862,2025-09-18 09:50:00,entry_gate,705,9,50,entry,0,0,28.7,0,6.8,732.0,728.0
3,normal_concert_var2,862,2025-09-18 09:55:00,entry_gate,691,9,55,entry,1,0,28.9,0,10.1,705.0,732.0
3,normal_concert_var2,862,2025-09-18 10:00:00,entry_gate,676,10,0,main,0,0,29.6,0,5.5,691.0,705.0
3,normal_concert_var2,862,2025-09-18 10:05:00,entry_gate,676,10,5,main,0,0,29.0,0,6.6,676.0,691.0
3,normal_concert_var2,862,2025-09-18 10:10:00,entry_gate,670,10,10,main,0,0,29.9,0,3.9,676.0,676.0
3,normal_concert_var2,862,2025-09-18 10:15:00,entry_gate,643,10,15,main,0,0,28.6,0,8.2,670.0,676.0
3,normal_concert_var2,862,2025-09-18 10:20:00,entry_gate,627,10,20,main,0,0,28.7,0,6.2,643.0,670.0
3,normal_concert_var2,862,2025-09-18 10:25:00,entry_gate,626,10,25,main,2,0,29.2,0,9.5,627.0,643.0
3,normal_concert_var2,862,2025-09-18 10:30:00,entry_gate,590,10,30,main,0,0,29.2,0,6.3,626.0,627.0
3,normal_concert_var2,862,2025-09-18 10:35:00,entry_gate,582,10,35,main,1,0,29.5,0,6.2,590.0,626.0
3,normal_concert_var2,862,2025-09-18 10:40:00,entry_gate,561,10,40,main,1,0,29.1,0,7.2,582.0,590.0
3,normal_concert_var2,862,2025-09-18 10:45:00,entry_gate,529,10,45,main,0,0,30.1,0,5.8,561.0,582.0
3,normal_concert_var2,862,2025-09-18 10:50:00,entry_gate,511,10,50,main,3,0,28.7,0,6.2,529.0,561.0
3,normal_concert_var2,862,2025-09-18 10:55:00,entry_gate,492,10,55,main,0,0,28.6,0,6.7,511.0,529.0
3,normal_concert_var2,862,2025-09-18 11:00:00,entry_gate,510,11,0,main,3,0,29.8,0,6.3,492.0,511.0
3,normal_concert_var2,862,2025-09-18 11:05:00,entry_gate,491,11,5,main,2,0,29.7,0,4.3,510.0,492.0
3,normal_concert_var2,862,2025-09-18 11:10:00,entry_gate,474,11,10,main,1,0,29.3,0,8.7,491.0,510.0
3,normal_concert_var2,862,2025-09-18 11:15:00,entry_gate,444,11,15,main,0,0,30.1,0,8.0,474.0,491.0
3,normal_concert_var2,862,2025-09-18 11:20:00,entry_gate,429,11,20,main,0,0,30.1,0,5.3,444.0,474.0
3,normal_concert_var2,862,2025-09-18 11:25:00,entry_gate,415,11,25,main,0,0,30.2,0,7.6,429.0,444.0
3,normal_concert_var2,862,2025-09-18 11:30:00,entry_gate,390,11,30,main,0,0,30.5,0,6.4,415.0,429.0
3,normal_concert_var2,862,2025-09-18 11:35:00,entry_gate,369,11,35,main,4,0,29.0,0,4.2,390.0,415.0
3,normal_concert_var2,862,2025-09-18 11:40:00,entry_gate,374,11,40,main,1,0,29.8,0,9.3,369.0,390.0
3,normal_concert_var2,862,2025-09-18 11:45:00,entry_gate,346,11,45,main,2,0,30.0,0,3.8,374.0,369.0
3,normal_concert_var2,862,2025-09-18 11:50:00,entry_gate,351,11,50,main,0,0,29.9,0,8.4,346.0,374.0
3,normal_concert_var2,862,2025-09-18 11:55:00,entry_gate,322,11,55,main,0,0,29.8,0,4.0,351.0,346.0
3,normal_concert_var2,862,2025-09-18 12:00:00,entry_gate,314,12,0,main,4,0,29.5,0,8.2,322.0,351.0
3,normal_concert_var2,862,2025-09-18 12:05:00,entry_gate,299,12,5,main,0,0,30.3,0,6.5,314.0,322.0
3,normal_concert_var2,862,2025-09-18 12:10:00,entry_gate,274,12,10,main,0,0,29.4,0,6.7,299.0,314.0
3,normal_concert_var2,862,2025-09-18 12:15:00,entry_gate,264,12,15,main,0,0,30.4,0,8.7,274.0,299.0
3,normal_concert_var2,862,2025-09-18 12:20:00,entry_gate,226,12,20,main,0,0,30.1,0,7.4,264.0,274.0
3,normal_concert_var2,862,2025-09-18 12:25:00,entry_gate,225,12,25,main,2,0,29.6,0,5.9,226.0,264.0
3,normal_concert_var2,862,2025-09-18 12:30:00,entry_gate,218,12,30,main,6,0,29.9,0,4.9,225.0,226.0
3,normal_concert_var2,862,2025-09-18 12:35:00,entry_gate,202,12,35,main,0,0,30.2,0,6.0,218.0,225.0
3,normal_concert_var2,862,2025-09-18 12:40:00,entry_gate,195,12,40,main,1,0,29.5,0,7.2,202.0,218.0
3,normal_concert_var2,862,2025-09-18 12:45:00,entry_gate,190,12,45,main,2,0,29.7,0,7.9,195.0,202.0
3,normal_concert_var2,862,2025-09-18 12:50:00,entry_gate,160,12,50,main,3,0,29.6,0,5.0,190.0,195.0
3,normal_concert_var2,862,2025-09-18 12:55:00,entry_gate,151,12,55,main,0,0,30.2,0,6.7,160.0,190.0
3,normal_concert_var2,862,2025-09-18 13:00:00,entry_gate,165,13,0,main,1,0,29.7,0,4.4,151.0,160.0
3,normal_concert_var2,862,2025-09-18 13:05:00,entry_gate,164,13,5,main,0,0,29.9,0,5.8,165.0,151.0
3,normal_concert_var2,862,2025-09-18 13:10:00,entry_gate,126,13,10,main,0,0,29.7,0,10.3,164.0,165.0
3,normal_concert_var2,862,2025-09-18 13:15:00,entry_gate,154,13,15,main,3,0,30.0,0,8.3,126.0,164.0
3,normal_concert_var2,862,2025-09-18 13:20:00,entry_gate,135,13,20,main,3,0,30.4,0,4.2,154.0,126.0
3,normal_concert_var2,862,2025-09-18 13:25:00,entry_gate,127,13,25,main,1,0,30.3,0,7.7,135.0,154.0
3,normal_concert_var2,862,2025-09-18 13:30:00,entry_gate,117,13,30,main,2,0,29.8,0,3.8,127.0,135.0
3,normal_concert_var2,862,2025-09-18 13:35:00,entry_gate,96,13,35,main,0,0,29.2,0,5.3,117.0,127.0
3,normal_concert_var2,862,2025-09-18 13:40:00,entry_gate,123,13,40,main,2,0,30.4,0,7.7,96.0,117.0
3,normal_concert_var2,862,2025-09-18 13:45:00,entry_gate,117,13,45,main,0,0,29.8,0,4.6,123.0,96.0
3,normal_concert_var2,862,2025-09-18 13:50:00,entry_gate,102,13,50,main,2,0,29.7,0,4.6,117.0,123.0
3,normal_concert_var2,862,2025-09-18 13:55:00,entry_gate,116,13,55,main,2,0,30.2,0,5.2,102.0,117.0
3,normal_concert_var2,862,2025-09-18 14:00:00,entry_gate,95,14,0,main,0,0,30.4,0,8.1,116.0,102.0
3,normal_concert_var2,862,2025-09-18 14:05:00,entry_gate,105,14,5,main,0,0,30.1,0,7.2,95.0,116.0
3,normal_concert_var2,862,2025-09-18 14:10:00,entry_gate,65,14,10,main,2,0,30.1,0,8.0,105.0,95.0
3,normal_concert_var2,862,2025-09-18 14:15:00,entry_gate,88,14,15,main,2,0,30.6,0,6.7,65.0,105.0
3,normal_concert_var2,862,2025-09-18 14:20:00,entry_gate,68,14,20,main,1,0,29.8,0,4.6,88.0,65.0
3,normal_concert_var2,862,2025-09-18 14:25:00,entry_gate,68,14,25,main,5,0,30.7,0,6.2,68.0,88.0
3,normal_concert_var2,862,2025-09-18 14:30:00,entry_gate,60,14,30,main,0,0,30.7,0,6.8,68.0,68.0
3,normal_concert_var2,862,2025-09-18 14:35:00,entry_gate,66,14,35,main,0,0,29.9,0,6.9,60.0,68.0
3,normal_concert_var2,862,2025-09-18 14:40:00,entry_gate,64,14,40,main,1,0,30.6,0,8.5,66.0,60.0
3,normal_concert_var2,862,2025-09-18 14:45:00,entry_gate,65,14,45,main,3,0,30.3,0,6.2,64.0,66.0
3,normal_concert_var2,862,2025-09-18 14:50:00,entry_gate,75,14,50,main,1,0,30.7,0,5.3,65.0,64.0
3,normal_concert_var2,862,2025-09-18 14:55:00,entry_gate,62,14,55,main,1,0,30.4,0,6.4,75.0,65.0
3,normal_concert_var2,862,2025-09-18 15:00:00,entry_gate,97,15,0,main,0,0,30.4,0,4.8,62.0,75.0
3,normal_concert_var2,862,2025-09-18 15:05:00,entry_gate,116,15,5,main,4,0,29.4,0,7.7,97.0,62.0
3,normal_concert_var2,862,2025-09-18 15:10:00,entry_gate,101,15,10,main,0,0,30.0,0,6.9,116.0,97.0
3,normal_concert_var2,862,2025-09-18 15:15:00,entry_gate,72,15,15,main,0,0,30.3,0,8.4,101.0,116.0
3,normal_concert_var2,862,2025-09-18 15:20:00,entry_gate,89,15,20,main,2,0,29.6,0,4.2,72.0,101.0
3,normal_concert_var2,862,2025-09-18 15:25:00,entry_gate,96,15,25,main,2,0,30.8,0,8.3,89.0,72.0
3,normal_concert_var2,862,2025-09-18 15:30:00,entry_gate,93,15,30,main,3,0,29.5,0,4.9,96.0,89.0
3,normal_concert_var2,862,2025-09-18 15:35:00,entry_gate,75,15,35,main,3,0,30.3,0,5.6,93.0,96.0
3,normal_concert_var2,862,2025-09-18 15:40:00,entry_gate,79,15,40,main,2,0,29.9,0,5.0,75.0,93.0
3,normal_concert_var2,862,2025-09-18 15:45:00,entry_gate,81,15,45,main,0,0,30.2,0,3.4,79.0,75.0
3,normal_concert_var2,862,2025-09-18 15:50:00,entry_gate,53,15,50,main,3,0,30.9,0,4.8,81.0,79.0
3,normal_concert_var2,862,2025-09-18 15:55:00,entry_gate,65,15,55,main,0,0,30.6,0,7.0,53.0,81.0
3,normal_concert_var2,862,2025-09-18 16:00:00,entry_gate,59,16,0,main,1,0,29.9,0,8.6,65.0,53.0
3,normal_concert_var2,862,2025-09-18 16:05:00,entry_gate,79,16,5,main,2,0,29.9,0,6.1,59.0,65.0
3,normal_concert_var2,862,2025-09-18 16:10:00,entry_gate,55,16,10,main,1,0,29.8,0,6.7,79.0,59.0
3,normal_concert_var2,862,2025-09-18 16:15:00,entry_gate,57,16,15,main,1,0,30.6,0,4.6,55.0,79.0
3,normal_concert_var2,862,2025-09-18 16:20:00,entry_gate,45,16,20,main,2,0,29.7,0,5.0,57.0,55.0
3,normal_concert_var2,862,2025-09-18 16:25:00,entry_gate,18,16,25,main,2,0,30.1,0,5.7,45.0,57.0
3,normal_concert_var2,862,2025-09-18 16:30:00,entry_gate,53,16,30,main,0,0,29.9,0,8.9,18.0,45.0
3,normal_concert_var2,862,2025-09-18 16:35:00,entry_gate,51,16,35,main,2,0,29.7,0,4.4,53.0,18.0
3,normal_concert_var2,862,2025-09-18 16:40:00,entry_gate,40,16,40,main,3,0,30.0,0,4.1,51.0,53.0
3,normal_concert_var2,862,2025-09-18 16:45:00,entry_gate,33,16,45,main,0,0,30.7,0,7.7,40.0,51.0
3,normal_concert_var2,862,2025-09-18 16:50:00,entry_gate,29,16,50,main,1,0,30.2,0,7.2,33.0,40.0
3,normal_concert_var2,862,2025-09-18 16:55:00,entry_gate,23,16,55,main,0,0,29.8,0,8.7,29.0,33.0
3,normal_concert_var2,862,2025-09-18 17:00:00,entry_gate,20,17,0,main,1,0,29.7,0,4.9,23.0,29.0
3,normal_concert_var2,862,2025-09-18 17:05:00,entry_gate,1,17,5,main,0,0,28.6,0,7.4,20.0,23.0
3,normal_concert_var2,862,2025-09-18 17:10:00,entry_gate,0,17,10,main,6,0,30.6,0,7.9,1.0,20.0
3,normal_concert_var2,862,2025-09-18 17:15:00,entry_gate,0,17,15,main,3,0,29.0,0,3.1,0.0,1.0
3,normal_concert_var2,862,2025-09-18 17:20:00,entry_gate,1,17,20,main,0,0,29.3,0,6.5,0.0,0.0
3,normal_concert_var2,862,2025-09-18 17:25:00,entry_gate,2,17,25,main,4,0,30.7,0,7.8,1.0,0.0
3,normal_concert_var2,862,2025-09-18 17:30:00,entry_gate,21,17,30,main,1,0,29.2,0,8.6,2.0,1.0
3,normal_concert_var2,862,2025-09-18 17:35:00,entry_gate,7,17,35,main,0,0,29.6,0,7.4,21.0,2.0
3,normal_concert_var2,862,2025-09-18 17:40:00,entry_gate,0,17,40,main,0,0,30.0,0,4.9,7.0,21.0
3,normal_concert_var2,862,2025-09-18 17:45:00,entry_gate,0,17,45,main,2,0,29.7,0,3.3,0.0,7.0
3,normal_concert_var2,862,2025-09-18 17:50:00,entry_gate,0,17,50,main,1,0,30.0,0,5.6,0.0,0.0
3,normal_concert_var2,862,2025-09-18 17:55:00,entry_gate,0,17,55,main,1,0,29.9,0,7.0,0.0,0.0
3,normal_concert_var2,862,2025-09-18 18:00:00,entry_gate,0,18,0,exit,0,1,28.9,0,8.1,0.0,0.0
3,normal_concert_var2,862,2025-09-18 18:05:00,entry_gate,6,18,5,exit,0,0,30.0,0,4.8,0.0,0.0
3,normal_concert_var2,862,2025-09-18 18:10:00,entry_gate,9,18,10,exit,0,0,29.1,0,7.8,6.0,0.0
3,normal_concert_var2,862,2025-09-18 18:15:00,entry_gate,22,18,15,exit,0,0,29.0,0,5.7,9.0,6.0
3,normal_concert_var2,862,2025-09-18 18:20:00,entry_gate,27,18,20,exit,0,0,28.8,0,9.2,22.0,9.0
3,normal_concert_var2,862,2025-09-18 18:25:00,entry_gate,33,18,25,exit,0,0,29.7,0,7.5,27.0,22.0
3,normal_concert_var2,862,2025-09-18 18:30:00,entry_gate,34,18,30,exit,3,0,29.4,0,5.8,33.0,27.0
3,normal_concert_var2,862,2025-09-18 18:35:00,entry_gate,4,18,35,exit,0,0,29.8,0,6.5,34.0,33.0
3,normal_concert_var2,862,2025-09-18 18:40:00,entry_gate,4,18,40,exit,2,0,28.6,0,5.5,4.0,34.0
3,normal_concert_var2,862,2025-09-18 18:45:00,entry_gate,11,18,45,exit,1,0,29.3,0,11.3,4.0,4.0
3,normal_concert_var2,862,2025-09-18 18:50:00,entry_gate,0,18,50,exit,0,0,29.0,0,6.0,11.0,4.0
3,normal_concert_var2,862,2025-09-18 18:55:00,entry_gate,0,18,55,exit,0,0,28.9,0,7.9,0.0,11.0
3,normal_concert_var2,862,2025-09-18 19:00:00,entry_gate,0,19,0,exit,1,0,29.3,0,6.1,0.0,0.0
3,normal_concert_var2,862,2025-09-18 19:05:00,entry_gate,17,19,5,exit,0,0,29.5,0,5.2,0.0,0.0
3,normal_concert_var2,862,2025-09-18 19:10:00,entry_gate,0,19,10,exit,2,0,29.6,0,7.7,17.0,0.0
3,normal_concert_var2,862,2025-09-18 19:15:00,entry_gate,0,19,15,exit,4,0,28.8,0,8.6,0.0,17.0
3,normal_concert_var2,862,2025-09-18 19:20:00,entry_gate,0,19,20,exit,0,0,29.2,0,8.7,0.0,0.0
3,normal_concert_var2,862,2025-09-18 19:25:00,entry_gate,0,19,25,exit,0,0,28.5,0,6.3,0.0,0.0
3,normal_concert_var2,862,2025-09-18 19:30:00,entry_gate,0,19,30,exit,0,0,28.6,0,7.7,0.0,0.0
3,normal_concert_var2,862,2025-09-18 19:35:00,entry_gate,9,19,35,exit,0,0,28.7,0,6.2,0.0,0.0
3,normal_concert_var2,862,2025-09-18 19:40:00,entry_gate,4,19,40,exit,1,0,28.7,0,8.0,9.0,0.0
3,normal_concert_var2,862,2025-09-18 19:45:00,entry_gate,6,19,45,exit,4,0,28.5,0,7.0,4.0,9.0
3,normal_concert_var2,862,2025-09-18 19:50:00,entry_gate,0,19,50,exit,1,0,28.7,0,4.8,6.0,4.0
3,normal_concert_var2,862,2025-09-18 19:55:00,entry_gate,1,19,55,exit,0,0,28.6,0,5.2,0.0,6.0
3,normal_concert_var2,862,2025-09-18 20:00:00,entry_gate,0,20,0,post,0,0,28.8,0,5.1,1.0,0.0
3,normal_concert_var2,862,2025-09-18 20:05:00,entry_gate,0,20,5,post,4,0,28.3,0,6.0,0.0,1.0
3,normal_concert_var2,862,2025-09-18 20:10:00,entry_gate,0,20,10,post,0,0,29.2,0,7.6,0.0,0.0
3,normal_concert_var2,862,2025-09-18 20:15:00,entry_gate,0,20,15,post,0,0,28.6,0,3.8,0.0,0.0
3,normal_concert_var2,862,2025-09-18 20:20:00,entry_gate,5,20,20,post,0,0,28.7,0,4.6,0.0,0.0
3,normal_concert_var2,862,2025-09-18 20:25:00,entry_gate,7,20,25,post,3,0,28.6,0,5.8,5.0,0.0
3,normal_concert_var2,862,2025-09-18 20:30:00,entry_gate,1,20,30,post,3,0,28.2,0,5.7,7.0,5.0
3,normal_concert_var2,862,2025-09-18 20:35:00,entry_gate,3,20,35,post,2,0,28.1,0,5.8,1.0,7.0
3,normal_concert_var2,862,2025-09-18 20:40:00,entry_gate,5,20,40,post,3,0,27.5,0,4.7,3.0,1.0
3,normal_concert_var2,862,2025-09-18 20:45:00,entry_gate,12,20,45,post,2,0,28.0,0,9.8,5.0,3.0
3,normal_concert_var2,862,2025-09-18 20:50:00,entry_gate,4,20,50,post,1,0,28.0,0,7.2,12.0,5.0
3,normal_concert_var2,862,2025-09-18 20:55:00,entry_gate,5,20,55,post,0,0,28.1,0,4.4,4.0,12.0
3,normal_concert_var2,862,2025-09-18 21:00:00,entry_gate,3,21,0,post,0,0,27.9,0,7.7,5.0,4.0
3,normal_concert_var2,862,2025-09-18 21:05:00,entry_gate,0,21,5,post,0,0,28.5,0,6.5,3.0,5.0
3,normal_concert_var2,862,2025-09-18 21:10:00,entry_gate,0,21,10,post,0,0,27.1,0,6.8,0.0,3.0
3,normal_concert_var2,862,2025-09-18 21:15:00,entry_gate,0,21,15,post,1,0,28.0,0,6.1,0.0,0.0
3,normal_concert_var2,862,2025-09-18 21:20:00,entry_gate,0,21,20,post,0,0,28.2,0,5.1,0.0,0.0
3,normal_concert_var2,862,2025-09-18 21:25:00,entry_gate,3,21,25,post,0,0,27.6,0,6.7,0.0,0.0
3,normal_concert_var2,862,2025-09-18 21:30:00,entry_gate,1,21,30,post,1,0,28.6,0,7.7,3.0,0.0
3,normal_concert_var2,862,2025-09-18 21:35:00,entry_gate,13,21,35,post,2,0,27.8,0,6.6,1.0,3.0
3,normal_concert_var2,862,2025-09-18 21:40:00,entry_gate,4,21,40,post,3,0,27.9,0,6.6,13.0,1.0
3,normal_concert_var2,862,2025-09-18 21:45:00,entry_gate,6,21,45,post,0,0,27.7,0,8.8,4.0,13.0
3,normal_concert_var2,862,2025-09-18 21:50:00,entry_gate,0,21,50,post,2,0,27.8,0,9.6,6.0,4.0
3,normal_concert_var2,862,2025-09-18 21:55:00,entry_gate,0,21,55,post,3,0,27.5,0,7.7,0.0,6.0
3,normal_concert_var2,862,2025-09-18 22:00:00,entry_gate,0,22,0,late_post,0,0,27.1,0,4.7,0.0,0.0
3,normal_concert_var2,862,2025-09-18 22:05:00,entry_gate,0,22,5,late_post,0,0,28.0,0,9.2,0.0,0.0
3,normal_concert_var2,862,2025-09-18 22:10:00,entry_gate,5,22,10,late_post,0,0,27.8,0,7.3,0.0,0.0
3,normal_concert_var2,862,2025-09-18 22:15:00,entry_gate,7,22,15,late_post,2,0,28.1,0,7.0,5.0,0.0
3,normal_concert_var2,862,2025-09-18 22:20:00,entry_gate,1,22,20,late_post,2,0,26.6,0,4.9,7.0,5.0
3,normal_concert_var2,862,2025-09-18 22:25:00,entry_gate,15,22,25,late_post,1,0,27.2,0,6.4,1.0,7.0
3,normal_concert_var2,862,2025-09-18 22:30:00,entry_gate,13,22,30,late_post,0,0,26.6,0,6.7,15.0,1.0
3,normal_concert_var2,862,2025-09-18 22:35:00,entry_gate,3,22,35,late_post,1,0,27.5,0,3.8,13.0,15.0
3,normal_concert_var2,862,2025-09-18 06:00:00,food_court,70,6,0,pre,1,0,26.8,0,7.2,0.0,0.0
3,normal_concert_var2,862,2025-09-18 06:05:00,food_court,108,6,5,pre,0,0,26.8,0,6.8,70.0,0.0
3,normal_concert_var2,862,2025-09-18 06:10:00,food_court,148,6,10,pre,0,0,27.6,0,7.7,108.0,70.0
3,normal_concert_var2,862,2025-09-18 06:15:00,food_court,206,6,15,pre,0,0,26.8,0,5.3,148.0,108.0
3,normal_concert_var2,862,2025-09-18 06:20:00,food_court,232,6,20,pre,0,0,27.3,0,5.3,206.0,148.0
3,normal_concert_var2,862,2025-09-18 06:25:00,food_court,292,6,25,pre,0,0,27.5,0,5.1,232.0,206.0
3,normal_concert_var2,862,2025-09-18 06:30:00,food_court,308,6,30,pre,0,0,27.1,0,7.9,292.0,232.0
3,normal_concert_var2,862,2025-09-18 06:35:00,food_court,347,6,35,pre,2,0,27.4,0,5.9,308.0,292.0
3,normal_concert_var2,862,2025-09-18 06:40:00,food_court,388,6,40,pre,0,0,26.8,0,9.7,347.0,308.0
3,normal_concert_var2,862,2025-09-18 06:45:00,food_court,426,6,45,pre,0,0,27.7,0,7.7,388.0,347.0
3,normal_concert_var2,862,2025-09-18 06:50:00,food_court,464,6,50,pre,0,0,27.1,0,6.1,426.0,388.0
3,normal_concert_var2,862,2025-09-18 06:55:00,food_court,509,6,55,pre,2,0,27.8,0,5.1,464.0,426.0
3,normal_concert_var2,862,2025-09-18 07:00:00,food_court,543,7,0,pre,0,0,26.9,0,8.4,509.0,464.0
3,normal_concert_var2,862,2025-09-18 07:05:00,food_court,593,7,5,pre,1,0,28.2,0,6.4,543.0,509.0
3,normal_concert_var2,862,2025-09-18 07:10:00,food_court,598,7,10,pre,4,0,28.2,0,4.0,593.0,543.0
3,normal_concert_var2,862,2025-09-18 07:15:00,food_court,648,7,15,pre,3,0,28.1,0,10.1,598.0,593.0
3,normal_concert_var2,862,2025-09-18 07:20:00,food_court,689,7,20,pre,5,0,28.4,0,3.8,648.0,598.0
3,normal_concert_var2,862,2025-09-18 07:25:00,food_court,714,7,25,pre,0,0,27.8,0,5.8,689.0,648.0
3,normal_concert_var2,862,2025-09-18 07:30:00,food_court,752,7,30,pre,0,0,27.6,0,7.7,714.0,689.0
3,normal_concert_var2,862,2025-09-18 07:35:00,food_court,785,7,35,pre,0,0,28.3,0,4.6,752.0,714.0
3,normal_concert_var2,862,2025-09-18 07:40:00,food_court,808,7,40,pre,0,0,27.5,0,6.8,785.0,752.0
3,normal_concert_var2,862,2025-09-18 07:45:00,food_court,837,7,45,pre,6,0,27.7,0,6.9,808.0,785.0
